#{"t_start": 1768807640.9609017, "env_id": "None"}
r,l,t
52.399447,31,977.991991
56.122941,33,978.700497
151.870691,71,979.627491
43.313712,22,980.468491
69.004315,37,980.842492
46.683217,18,981.035991
37.657078,20,981.404491
141.617857,157,982.922991
31.832962,13,983.106491
71.474077,32,983.61799
26.888969,14,984.00099
62.849032,40,984.36349
333.047572,177,986.078531
129.252951,95,987.31353
332.52553,157,988.21603
53.54628,19,988.42153
157.275525,72,989.02903
98.412387,41,989.75803
238.450604,111,996.424576
49.563443,26,996.642576
77.818141,47,997.020076
153.277823,75,997.765576
308.59654,153,1000.124076
29.74536,10,1000.644078
36.763171,20,1000.979076
126.923879,76,1001.749576
35.411523,15,1002.377076
101.684731,48,1002.910076
25.3403,11,1003.083576
60.635783,29,1003.294076
58.048889,48,1003.839076
34.859316,17,1004.363578
68.773003,29,1004.887077
25.841538,9,1005.063576
36.332763,17,1005.404576
34.302576,14,1005.744077
42.18173,28,1005.948576
73.015231,37,1006.492076
259.883191,161,1008.520576
31.700663,21,1008.720576
71.855937,27,1009.077576
175.496269,89,1009.98458
42.495134,18,1010.164076
78.780267,42,1010.381076
157.896196,87,1011.022076
71.13722,33,1011.244117
257.439233,131,1012.840117
105.325255,55,1013.070119
38.447743,27,1013.284117
226.492455,115,1014.438117
59.672685,34,1014.976617
327.408013,191,1017.042117
180.770215,79,1018.088117
333.65333,179,1019.837124
57.397562,31,1020.341624
109.612912,49,1025.573124
30.366082,13,1025.754127
37.285844,28,1026.143627
123.450662,62,1027.345128
90.048551,65,1027.776127
28.72927,18,1028.119627
33.571964,20,1028.468127
163.309937,81,1029.582626
52.458842,35,1030.258627
198.804535,108,1031.558127
56.920593,28,1032.084127
32.384019,11,1032.270127
226.589103,113,1032.812675
347.233141,173,1034.510175
48.00426,30,1035.048174
34.916926,16,1035.387675
67.154554,32,1036.099675
44.184603,24,1036.451175
41.265142,30,1036.976175
51.654547,20,1037.182675
29.7507,12,1042.307664
95.09599,46,1042.728164
28.692961,9,1042.917664
93.072787,55,1043.785641
39.485118,16,1044.313141
320.896228,143,1045.378194
159.421854,90,1046.192099
172.833792,95,1047.361099
114.126902,54,1047.960599
38.832971,15,1048.642599
151.690951,74,1049.459099
26.742353,11,1049.638099
304.361064,160,1051.355599
24.297332,10,1051.536099
168.726546,84,1052.367599
214.70981,94,1053.8446
178.874478,91,1055.215662
78.625742,40,1055.967162
45.272693,28,1061.586662
284.333018,131,1062.808165
84.742158,39,1063.325162
157.917912,84,1064.081662
143.067955,66,1065.192162
78.884299,36,1065.429162
182.299949,500,1070.530162
27.824962,15,1070.869662
168.388686,88,1072.1717
102.247262,53,1072.5932
80.283095,45,1073.419236
94.858622,45,1074.027736
217.118395,100,1075.211736
98.581716,61,1075.797236
55.799009,20,1076.149776
166.701325,110,1077.310776
78.029626,42,1077.722777
266.450304,113,1078.904783
40.634716,18,1079.766783
135.014426,63,1080.473283
43.603519,35,1080.845283
47.177683,25,1081.403783
127.946285,67,1082.138283
64.676559,52,1082.569783
113.139192,57,1083.189283
29.714901,18,1083.560283
30.731938,19,1084.146283
59.657816,47,1084.915283
78.924978,62,1086.185783
90.237368,50,1092.157323
279.253515,140,1094.405861
247.126096,117,1096.256361
296.41975,168,1097.441861
192.912116,91,1099.162362
222.537587,105,1100.374864
140.976057,100,1100.963361
132.511476,52,1101.571862
99.368073,46,1101.985861
144.731719,92,1102.836361
46.51144,26,1103.210361
27.99461,14,1103.399864
93.033391,43,1103.945864
40.994447,23,1104.292364
394.931736,239,1107.136944
57.160164,39,1107.708444
89.258139,60,1108.295944
365.651844,184,1109.643944
232.966064,127,1111.670444
120.540537,500,1120.296999
40.686347,16,1120.479999
80.946557,38,1120.883499
80.99474,64,1121.367013
31.039429,16,1121.571512
84.428059,34,1122.246012
100.770075,61,1123.028013
164.551512,198,1124.551013
60.392716,19,1124.887512
130.899628,68,1125.314013
100.077828,52,1126.054013
80.521863,36,1126.439013
233.584083,109,1127.459512
47.828402,17,1127.825513
130.450838,73,1129.330063
248.737781,113,1134.964102
136.93332,65,1136.043601
44.413582,26,1136.393601
283.728363,123,1137.801602
45.61864,26,1138.152601
169.750964,82,1139.262608
42.791282,15,1139.450108
90.767928,81,1140.771108
68.340325,29,1141.146608
134.897897,62,1141.923608
265.23316,123,1143.01211
142.652258,61,1143.602608
103.144226,53,1144.308109
36.152204,25,1144.552109
143.469606,72,1145.396608
198.508131,106,1147.704682
81.041878,40,1153.310136
219.562662,107,1154.709636
75.121553,63,1154.989136
46.769236,18,1155.684136
24.209814,10,1155.881136
123.957165,92,1156.867136
309.656782,163,1158.385136
176.589898,103,1159.172637
31.679951,15,1159.361136
55.683836,34,1159.786136
68.778957,33,1160.233136
117.33229,53,1160.822636
63.379083,34,1161.206636
38.744077,16,1161.379136
157.390137,75,1162.180636
224.769557,100,1164.001636
43.458677,18,1164.214636
97.243529,41,1164.596185
80.555898,40,1164.845185
158.840955,62,1165.570685
50.029656,31,1165.965185
279.429979,146,1167.057185
26.9807,8,1167.233185
125.380354,58,1168.018185
25.306225,8,1168.201185
83.28854,39,1168.752185
205.940011,91,1169.658185
185.007909,99,1170.476686
37.437373,25,1171.166687
224.700417,128,1172.742685
372.432055,172,1174.80173
49.009368,21,1175.224232
156.300452,78,1176.23273
271.703745,127,1184.436731
152.659438,74,1185.103238
114.696881,56,1185.548238
33.119359,16,1186.32573
329.930492,167,1189.449275
23.497955,11,1189.644274
85.968402,40,1189.910275
330.57684,169,1191.56633
252.774008,136,1193.29683
144.969872,69,1194.091829
100.937335,42,1194.51133
346.570306,165,1196.394377
112.325068,56,1197.212877
43.393087,21,1197.419875
45.986877,26,1197.642881
126.435995,60,1197.932378
102.962338,53,1198.451962
34.624658,14,1198.663506
175.733551,89,1199.368165
143.312416,89,1200.623372
86.373569,52,1201.559576
25.130633,15,1201.753133
68.790878,35,1201.98172
149.877902,76,1202.630858
298.502565,129,1204.509896
65.372632,37,1205.055548
62.629113,31,1205.87592
190.924115,125,1207.30742
154.11694,99,1208.509586
104.911664,72,1215.202782
30.384718,35,1215.761779
83.852871,45,1216.836285
191.877251,111,1218.007285
74.125524,35,1218.721778
93.872457,51,1219.515777
252.860456,119,1220.702777
62.632499,26,1221.081779
103.492098,51,1221.903279
55.588242,24,1222.114779
25.592906,13,1222.303785
74.149164,35,1222.851785
29.698609,18,1223.372278
86.897201,43,1223.799278
71.757145,34,1224.255278
60.368064,35,1225.041847
244.563004,153,1226.531339
46.641367,19,1226.753839
38.7443,15,1226.958838
77.923051,39,1227.217838
50.872644,20,1227.440338
52.474892,27,1227.856837
111.226176,48,1228.656352
384.503186,186,1236.163431
150.84311,71,1237.389426
79.909836,39,1238.016928
206.647562,93,1239.303423
103.078689,54,1240.126925
251.498413,127,1242.573487
260.166465,156,1243.761981
58.819453,27,1244.358483
251.463487,118,1245.81298
77.589852,31,1246.036981
28.317249,16,1246.877486
118.225248,55,1247.623986
115.320776,60,1255.129593
60.438532,29,1256.014593
64.951613,35,1257.089588
114.774543,60,1257.372591
136.847474,65,1257.858089
58.596679,37,1258.332588
105.695887,55,1259.163129
35.295563,15,1259.379135
48.962245,19,1259.76734
31.863172,12,1260.135548
83.158475,53,1260.594266
63.121406,45,1261.196764
30.402507,16,1262.379162
64.515751,43,1263.442499
236.87863,111,1264.805668
55.383551,32,1265.453217
292.124781,134,1266.640256
73.243055,46,1267.23528
82.033573,47,1267.668522
72.378141,50,1268.501846
220.221457,97,1269.877939
114.853841,80,1270.897985
100.124331,75,1271.549776
33.803278,12,1271.91263
226.755557,112,1273.527077
216.110975,120,1274.614627
314.115636,168,1277.059506
144.371459,79,1278.088326
115.791878,60,1278.742796
105.579313,70,1279.783409
141.461181,76,1280.312979
129.380157,96,1281.602198
36.545418,21,1282.193552
37.295223,18,1282.409158
127.728679,57,1290.459865
88.293631,58,1291.699491
101.30254,43,1291.968282
105.254605,47,1293.169683
133.211094,64,1294.035693
58.445989,33,1294.287699
48.950062,24,1294.903229
89.845352,61,1295.586442
210.270203,112,1296.566728
74.344545,37,1297.901043
52.148774,25,1298.387192
179.170919,83,1300.554144
56.458462,28,1301.206741
311.571029,138,1302.09016
89.39902,53,1302.988112
154.977517,87,1303.745559
36.616355,18,1304.167658
73.931866,29,1304.831437
283.632557,141,1307.58461
158.363519,89,1308.963953
71.606594,55,1309.671871
50.691203,25,1310.108722
155.641722,69,1310.864457
25.502033,11,1311.30423
39.613151,17,1311.546603
35.908912,32,1312.221766
69.304998,43,1313.991234
106.247699,51,1314.714525
71.732894,39,1315.002909
229.829386,113,1316.720013
74.517996,33,1317.592076
26.432787,14,1317.836202
198.151097,96,1319.025638
324.726976,126,1319.898674
109.097056,46,1320.412447
230.728139,127,1330.596956
103.057619,51,1331.534588
345.27634,192,1334.038322
133.582951,72,1335.244259
93.053821,42,1335.755748
151.496226,94,1336.967745
84.724875,38,1338.09164
40.073542,27,1338.764668
282.357078,111,1340.651949
43.064599,23,1341.098207
162.903908,74,1342.09213
216.696938,110,1343.59119
241.842033,117,1345.997446
42.107913,15,1346.254688
40.065989,15,1346.501168
42.300199,16,1346.746148
38.915284,33,1347.4645
325.087063,160,1348.923205
53.938832,19,1349.602737
104.088633,52,1357.03863
73.208048,173,1359.619937
34.525829,11,1360.062943
49.700696,18,1360.532946
73.771606,44,1361.267062
46.042714,19,1361.754125
134.09046,72,1363.702835
213.722734,127,1365.545688
34.209523,22,1365.807849
29.613907,13,1366.489042
99.078342,71,1367.085281
33.266092,13,1367.33767
220.36404,100,1368.901173
189.167664,80,1378.968854
128.807406,56,1379.755487
128.598926,73,1381.602547
134.312883,56,1381.948228
134.55572,74,1383.591957
84.470861,51,1383.930461
309.853116,143,1385.352766
167.023123,93,1387.100445
148.870153,81,1389.066735
235.423435,139,1391.165633
176.583659,95,1392.478113
74.773507,31,1392.994597
56.436419,32,1393.724544
138.519368,67,1394.529242
102.271188,57,1395.736245
115.204857,73,1397.456452
50.221443,41,1397.9712
276.269262,163,1399.669234
289.926731,124,1401.762174
87.977019,40,1402.316426
146.777702,66,1403.593964
44.195093,18,1403.900347
78.400714,30,1404.19559
242.639478,115,1406.475705
43.247511,22,1406.75062
187.228862,101,1408.113152
37.520527,13,1408.590146
153.037313,79,1409.436207
181.132616,81,1410.090581
73.637934,32,1419.489522
217.871409,102,1421.546619
46.726498,27,1421.834692
119.559049,50,1422.18217
332.238726,159,1424.569145
149.62226,59,1426.02948
173.821828,89,1426.885418
136.403578,71,1427.942654
93.148837,46,1428.696685
262.626811,116,1430.309715
84.430219,36,1431.291038
134.59992,53,1432.56914
175.434039,142,1435.15683
58.159679,33,1436.129143
199.246345,109,1437.97856
155.002535,115,1439.830616
71.873382,33,1440.734002
411.968006,205,1443.720211
69.892824,27,1444.230626
127.661167,94,1446.206651
153.620839,69,1447.023423
41.723784,17,1447.280509
40.60843,21,1447.551121
271.613019,126,1450.147373
47.509437,16,1450.648952
47.172955,19,1451.151234
235.755517,105,1452.320188
114.687938,63,1453.372138
176.06824,105,1463.099711
22.396281,10,1463.584423
54.250556,38,1463.960486
102.362215,38,1464.727083
195.743425,88,1467.13219
49.59924,18,1467.402868
111.181845,69,1468.489234
77.908548,39,1469.261608
28.980064,10,1469.515547
71.283713,30,1470.046451
239.429808,110,1471.472706
26.213469,11,1471.729883
120.525142,55,1472.736216
345.203922,171,1475.342014
41.48003,17,1476.454511
481.67406,236,1480.060728
76.427675,43,1481.283605
62.124238,28,1481.79552
52.273909,29,1482.092194
50.597511,23,1482.370075
51.689513,19,1482.881107
35.987993,94,1485.535513
27.456945,9,1485.784217
311.201163,266,1494.406546
42.015574,17,1494.679794
140.889229,60,1495.951601
36.082139,13,1496.218971
306.783342,159,1498.231649
99.516368,85,1499.382128
44.510241,17,1499.653453
54.10163,20,1499.945255
45.814884,17,1500.463
32.803041,26,1501.221218
58.079897,26,1501.94664
113.985415,48,1503.193204
52.759192,33,1512.192487
52.711698,26,1513.62326
237.728759,106,1515.477608
309.258496,151,1517.882063
214.744912,103,1519.983173
58.956717,24,1520.270582
89.583456,51,1521.065403
174.241958,500,1528.517027
25.341807,12,1529.004201
141.068646,66,1529.846692
157.822495,64,1531.293879
234.981048,104,1532.235492
131.271067,56,1533.291495
125.796797,57,1534.578207
26.933547,11,1535.327631
87.742922,43,1536.40414
36.517878,14,1536.917183
312.982649,157,1540.042921
56.365038,18,1540.300903
63.888861,26,1540.811405
230.25435,117,1542.441699
45.520294,28,1543.400975
358.633204,147,1545.530939
131.666324,85,1547.061131
24.583933,40,1548.470993
32.296443,13,1548.721237
84.661079,500,1563.082216
43.696166,21,1563.364653
315.69986,145,1565.682766
95.624479,47,1566.236124
65.201728,35,1566.966377
276.875611,141,1568.407042
157.48031,81,1569.73761
185.053804,87,1570.602009
253.859693,127,1572.197187
102.467657,40,1573.136647
260.074375,112,1574.72016
28.670123,9,1575.165654
127.379869,73,1576.414717
227.465095,91,1577.935464
226.231253,107,1579.278238
156.839295,79,1579.882615
202.701679,84,1581.556162
243.435103,115,1582.924639
88.4934,53,1583.71431
81.969134,44,1584.102195
58.312074,25,1584.803565
131.125964,70,1593.576715
73.358776,34,1594.076602
41.424648,14,1594.319213
27.949532,15,1594.776775
97.285531,50,1595.534731
54.798482,35,1596.479543
55.193778,23,1596.964141
47.650261,23,1597.232866
360.016356,165,1600.037213
98.664588,59,1601.043764
237.114991,105,1602.596223
64.170231,36,1603.114702
101.374295,52,1603.664717
122.091336,63,1604.697687
41.986734,20,1605.379531
62.792258,25,1605.658692
107.269973,55,1607.047257
140.109243,63,1608.061438
224.609973,109,1608.975367
86.614793,82,1610.046425
25.999444,11,1610.726215
139.088542,64,1611.302173
81.44692,33,1612.014687
180.714454,94,1613.312905
135.245212,70,1614.154586
253.237932,129,1616.974216
116.835107,47,1625.062675
233.188635,107,1626.832331
227.744519,110,1628.408165
337.207751,133,1629.88461
344.561488,136,1632.108121
173.587493,80,1641.594675
61.034795,29,1642.313224
79.331382,29,1642.823974
255.498449,116,1644.297053
287.800234,163,1646.033263
107.159938,46,1646.794718
26.80552,7,1647.034168
52.219909,27,1647.542448
65.927338,41,1648.449752
223.783017,100,1649.582271
175.79873,500,1655.544281
25.046232,102,1656.863219
391.697844,193,1660.794723
79.369316,36,1661.10289
203.493319,85,1662.246746
312.349786,119,1664.119232
39.250057,18,1664.748154
61.718272,27,1665.031316
174.089471,67,1666.484615
375.056968,174,1668.458275
275.46008,123,1670.067116
81.898933,37,1670.584763
179.096806,94,1680.878134
149.554861,78,1681.918142
53.622569,20,1682.185469
52.555656,21,1682.67068
39.508032,16,1683.35966
40.276208,17,1683.844615
52.940452,23,1684.120192
202.831948,87,1685.219646
184.072965,101,1686.329206
52.80417,30,1686.613392
296.512702,126,1688.630612
333.193247,156,1690.921945
106.661697,47,1692.340866
160.106703,80,1693.409886
38.708991,14,1693.882168
68.772815,31,1694.395723
137.412777,59,1695.199694
310.181451,133,1697.27829
35.2665,15,1697.55175
86.090641,37,1698.78198
196.789747,84,1700.551036
127.710862,81,1701.441571
35.394851,20,1702.162442
68.92014,34,1702.474342
427.119522,190,1706.984251
225.724083,122,1709.114679
62.635572,22,1709.622251
124.780898,57,1710.432226
64.88302,28,1710.94092
121.594058,54,1711.758044
38.329491,22,1712.487736
173.879506,96,1713.628661
25.940371,17,1713.900532
107.306777,48,1723.611193
318.442515,167,1726.71551
81.744023,36,1727.935456
276.7521,137,1728.959696
276.791763,124,1730.393633
129.090201,57,1731.445383
85.758847,40,1732.234137
73.403283,32,1732.544225
33.539301,12,1732.800654
64.48654,26,1733.71125
59.894216,25,1734.259254
90.132259,54,1734.866751
132.883628,69,1736.41866
75.336835,40,1737.204583
35.523045,26,1737.730106
51.997769,25,1738.247176
41.011512,16,1738.775601
252.557015,113,1740.839686
260.558974,113,1743.163873
70.692466,34,1743.931544
62.343117,25,1744.449478
69.243288,25,1744.957106
61.81629,27,1745.256222
46.874566,24,1745.772148
123.193553,52,1747.287244
146.029027,75,1748.161335
33.174726,10,1748.649257
65.71206,29,1749.569611
201.639346,99,1751.625392
35.695477,13,1751.897195
128.1595,60,1759.859862
136.051034,94,1761.57313
147.695746,266,1765.288028
30.665063,12,1765.77272
179.067627,89,1776.177071
273.123388,126,1778.103249
24.682889,9,1779.367114
44.073917,19,1779.879607
126.220988,75,1780.528216
154.638289,76,1781.878015
227.724446,91,1782.576531
310.269967,125,1785.163901
275.523732,129,1786.616271
84.58224,65,1787.614368
55.790232,34,1788.185247
36.49381,15,1788.688309
73.401615,29,1789.937633
310.355753,158,1791.9712
46.651047,18,1792.484051
64.749985,29,1793.016218
39.228352,17,1793.297151
201.395915,91,1795.026501
201.401057,98,1797.376661
74.264386,29,1798.164736
245.221127,119,1799.424196
248.791167,111,1800.653359
75.665814,37,1800.981833
82.825918,39,1801.317668
214.865748,103,1802.993756
190.066313,75,1803.664123
270.704023,144,1806.644389
229.458807,112,1807.184846
46.035582,22,1807.964693
206.46046,91,1819.88403
113.524168,70,1820.342716
234.838959,116,1822.364357
30.933389,12,1822.871671
43.016191,54,1823.739004
312.79115,132,1826.031106
39.367248,16,1826.308424
168.770673,78,1827.720684
96.594339,51,1828.814082
87.027515,44,1829.401828
150.113053,94,1830.797228
37.345059,13,1831.062653
213.585882,84,1832.2502
149.253859,77,1834.647062
94.899608,44,1835.2628
267.676198,128,1837.356766
267.137237,111,1839.065511
223.236395,101,1840.560682
256.544551,116,1842.244643
248.877317,125,1845.719681
34.816477,16,1846.00045
45.274909,27,1846.302738
264.855514,112,1848.197146
99.188933,44,1849.237015
113.172187,49,1850.056165
287.294306,149,1852.03859
79.933876,34,1853.505491
40.038,20,1854.024744
126.295252,53,1854.68689
121.219235,54,1864.719769
147.757139,63,1865.344537
313.239675,147,1868.037802
174.062636,78,1869.228593
209.837548,109,1871.334201
151.158657,77,1872.232191
199.252042,88,1872.914276
164.705879,89,1874.53802
172.613441,86,1875.933135
270.187204,150,1877.473916
71.961935,34,1878.020559
96.918239,127,1879.912554
86.82618,36,1880.234437
55.297546,32,1880.7822
79.410988,30,1881.319766
193.536815,76,1882.454694
304.282072,125,1883.454589
21.82804,7,1883.699679
51.183591,17,1883.972068
23.72774,10,1884.504548
49.583394,19,1884.786156
34.629585,13,1885.516192
30.307179,13,1885.780022
225.581701,87,1886.468695
106.347723,46,1886.813183
100.753444,37,1887.96551
40.353345,14,1888.229335
304.370944,151,1897.424309
202.079758,79,1898.763859
80.491622,38,1899.864741
240.271614,112,1901.550951
158.62989,68,1912.265647
26.931619,11,1912.527771
26.018667,12,1913.019126
23.344756,8,1913.277447
88.466732,38,1913.613215
309.353315,144,1916.78292
135.517195,66,1918.37099
39.117214,22,1918.897394
31.768767,11,1919.158182
52.827541,21,1919.922024
126.698427,52,1921.032982
127.304837,72,1921.693641
183.867661,84,1923.062205
97.121649,39,1924.291139
64.654596,24,1924.570298
106.386032,48,1925.114682
151.415644,74,1925.986128
43.730821,18,1926.702464
28.444013,26,1927.451239
390.900402,207,1929.424278
102.187445,61,1930.255637
28.655185,9,1930.937707
203.118916,118,1933.609224
67.463145,27,1933.89615
138.070262,70,1934.959012
112.367823,62,1935.557135
142.207811,69,1936.617997
179.471862,155,1939.225448
40.81518,14,1939.483172
29.215016,9,1940.324685
163.703223,64,1941.181399
158.493897,72,1942.028896
140.500456,72,1943.096148
30.641509,11,1943.346686
257.488846,118,1945.274787
168.043967,84,1946.387875
303.78783,146,1957.412505
167.148154,85,1959.540701
130.012541,54,1959.907048
219.079779,118,1961.656213
302.26488,139,1963.525665
250.293228,102,1965.289876
61.383978,23,1965.591871
74.227273,43,1966.459882
134.726852,66,1967.969852
165.013541,90,1969.447477
175.400243,72,1970.615707
59.150085,25,1971.164523
72.802687,34,1972.420173
189.461977,94,1973.352713
96.200865,36,1974.139785
277.305146,127,1976.997466
156.276866,78,1978.583142
200.538919,82,1979.545284
216.409436,133,1981.518331
49.009308,21,1981.849078
89.052605,102,1983.772682
95.301962,43,1984.704249
154.693028,75,1985.787145
49.58802,27,1986.147599
36.520381,14,1987.048116
273.570056,130,1989.401167
261.008891,142,2001.262613
79.965755,32,2001.82182
90.97156,39,2002.163005
123.850354,54,2003.263195
247.426009,112,2004.772294
120.583311,48,2005.849782
62.870828,27,2006.566126
32.740016,11,2006.832026
85.991105,36,2007.161861
62.754684,23,2007.45915
65.133047,33,2008.469198
25.647808,9,2008.718441
115.937073,53,2009.108141
191.378032,104,2010.306177
190.108602,97,2011.250436
214.894462,84,2012.418667
113.623041,51,2012.789642
30.600162,18,2013.069734
32.016158,13,2013.565362
175.229313,129,2015.922178
60.608656,26,2016.919636
162.801088,84,2017.834441
196.430169,95,2018.812388
333.427864,143,2021.249445
50.709367,24,2021.791172
37.66967,13,2022.298208
40.242174,19,2022.581885
209.845406,97,2025.082628
217.754086,106,2026.752204
83.914485,40,2027.087069
99.787768,54,2027.46305
269.707956,156,2034.598137
73.042651,32,2035.330918
37.131844,19,2035.616664
259.351986,120,2036.660367
63.276876,37,2046.159688
245.889226,145,2048.663923
58.644589,27,2049.589701
54.047537,23,2050.395519
91.774327,37,2050.724478
136.831695,108,2052.840509
53.54896,32,2053.83467
322.892962,158,2055.417655
29.7846,14,2056.146622
62.34584,27,2056.678322
106.587405,55,2058.414662
191.329512,100,2059.599674
110.505999,51,2060.881239
125.55517,58,2061.955412
52.974883,22,2062.247827
122.744513,63,2062.888225
78.867211,26,2064.122139
226.939321,98,2066.048231
218.051342,104,2067.226894
196.023561,209,2070.161236
52.628371,24,2070.681965
283.673682,193,2072.787289
63.882898,26,2073.091397
124.815242,62,2073.726282
209.885705,92,2074.441856
86.834062,44,2074.78539
66.495397,35,2075.57466
45.85764,21,2075.858336
66.488143,500,2092.093874
24.686148,7,2092.34621
210.686949,109,2093.371701
137.006477,58,2094.242625
33.55749,10,2094.533058
44.653018,18,2094.840318
86.537267,37,2095.414667
362.04969,166,2097.981095
214.079103,101,2099.41442
151.272643,73,2100.977071
256.675432,106,2102.637225
54.40385,21,2103.148127
164.038158,104,2104.793444
65.32607,24,2105.08708
52.831674,17,2106.055532
147.230885,70,2106.944263
45.365768,24,2107.234344
255.288444,101,2109.807613
280.915524,130,2111.556324
145.231787,198,2113.680715
26.489793,11,2113.948163
107.223822,52,2115.419655
59.214766,30,2115.966951
256.669982,116,2118.384175
238.385871,87,2119.544439
168.149967,72,2130.355331
83.969678,50,2131.180212
143.287263,65,2132.277789
71.350317,28,2132.81855
104.821133,43,2134.039656
419.075239,191,2136.39454
137.256909,80,2137.532633
110.935304,69,2138.865285
40.382903,20,2139.161592
199.270355,79,2140.147276
195.008377,80,2141.05741
181.513771,66,2142.847739
147.772726,68,2143.963225
140.35073,66,2145.80219
174.063966,89,2146.759145
74.950945,500,2154.305279
31.379846,11,2154.618083
250.722138,108,2157.144599
138.537007,57,2157.770766
114.953768,56,2158.644635
90.323004,40,2159.014177
201.402316,81,2160.662242
57.732189,20,2160.954727
63.173013,70,2169.279642
60.175991,32,2170.042002
126.523507,55,2171.433886
144.918838,76,2181.87716
281.6045,119,2183.696222
364.307331,170,2186.154059
241.553403,92,2187.133197
58.363475,29,2187.709429
51.904343,17,2188.237679
180.79843,84,2189.204606
156.641901,66,2190.321128
386.316985,183,2192.537505
253.269505,134,2193.654625
215.435945,94,2195.587706
247.265174,117,2196.388261
58.14019,27,2196.933647
133.781039,60,2197.332545
139.037784,66,2198.97673
196.914472,76,2200.016259
45.400962,16,2200.33127
126.587616,58,2201.730669
275.563019,180,2204.463009
24.279495,11,2204.733114
288.562893,142,2207.559226
119.900619,48,2208.420034
77.283434,32,2209.770201
72.510729,31,2210.09228
119.521522,59,2210.989425
35.702546,12,2211.750771
317.262374,148,2223.44733
218.523268,233,2226.23991
39.92781,14,2226.517745
40.559468,16,2226.804236
99.554575,62,2227.694646
43.592035,17,2228.689316
96.279787,41,2229.302047
93.448449,37,2230.337504
157.227377,73,2231.252916
372.184546,165,2233.369851
259.185062,122,2234.665443
52.834985,28,2235.482011
225.343649,95,2236.454609
117.137629,44,2238.484244
112.115524,48,2239.568454
61.897596,22,2239.875482
325.655138,145,2241.942291
60.544596,28,2242.511591
131.182503,68,2243.180164
235.554339,95,2244.935523
260.108275,109,2247.592232
251.728683,129,2248.654756
89.827814,39,2249.523684
147.263574,71,2250.702663
158.537852,66,2251.360857
104.659219,37,2252.419859
32.755452,30,2252.744173
24.616524,20,2253.285287
295.880282,134,2264.780695
51.313433,21,2265.082884
139.059379,75,2266.540188
185.297441,71,2266.978642
155.533231,59,2267.632816
340.071332,153,2269.559144
329.847659,133,2271.898642
262.436228,108,2273.434636
164.599428,76,2274.367856
169.208054,77,2276.389134
133.746586,53,2277.032214
155.691427,63,2277.93762
31.269893,10,2278.464607
213.582102,115,2280.265529
72.729997,26,2280.811108
72.193498,41,2281.165619
226.087914,108,2282.446556
277.402691,127,2284.953244
288.767372,143,2286.828141
204.744425,476,2293.531109
61.016205,20,2294.536714
24.169092,24,2294.841392
168.318601,90,2312.740865
135.689756,55,2313.377241
65.604755,25,2313.929051
141.123892,66,2315.088149
53.743294,23,2315.395597
220.559852,89,2316.842806
85.444964,32,2317.177476
47.812816,25,2317.490168
312.508661,124,2318.563153
370.681041,169,2322.223787
261.891622,122,2323.037888
142.501663,58,2324.577464
198.231449,103,2326.561076
59.603032,21,2326.854577
357.478301,166,2329.028518
41.27267,16,2330.05045
135.999063,54,2330.88653
29.249603,8,2331.148858
114.919309,57,2332.461683
236.026361,97,2334.812456
215.860248,500,2339.487172
53.518268,23,2340.021666
95.379198,42,2341.497452
137.649098,62,2342.384635
221.90905,140,2353.064157
25.988425,8,2353.559321
124.180686,57,2354.431917
169.745261,79,2355.100325
221.710014,92,2355.82526
148.082791,64,2356.229138
37.594182,12,2356.500943
149.13765,432,2362.472534
35.462748,13,2362.741675
201.644694,96,2363.940898
76.404081,27,2364.255585
183.743457,99,2366.373661
73.105054,29,2366.691409
155.179883,61,2367.98847
83.603945,36,2368.82938
233.522727,107,2370.057612
363.859256,158,2372.377872
257.462574,107,2373.613734
108.834815,52,2374.683778
86.965773,33,2375.254133
405.793237,203,2377.843177
44.542835,18,2378.3771
162.288183,76,2379.851214
274.883993,120,2390.096399
293.580996,115,2390.659728
120.288978,56,2391.30014
141.137166,63,2391.969643
191.822775,113,2392.779223
46.584168,20,2393.082178
40.409884,17,2394.276128
308.899562,162,2396.765291
30.557401,12,2397.048905
29.871885,10,2397.582498
191.419447,112,2399.376938
100.760899,44,2400.471758
123.443155,56,2401.36966
136.814219,60,2402.510192
133.367565,58,2403.410369
68.368654,32,2404.801243
255.877825,110,2406.568478
193.0239,93,2407.548133
199.139607,104,2409.316238
24.303451,10,2409.623168
43.954728,21,2409.951734
301.583603,139,2411.342839
245.857196,184,2414.130831
82.542544,33,2414.713633
174.403396,76,2416.144508
341.691624,140,2417.281628
141.552836,67,2418.45544
257.39871,97,2419.228359
131.062877,53,2430.488854
303.734907,135,2440.954514
279.863408,144,2442.798498
179.382671,84,2443.979213
219.300369,98,2446.436817
169.41524,69,2447.362706
74.037092,29,2447.917709
197.900611,80,2450.319224
90.450008,37,2451.128224
122.310713,59,2452.24148
344.789755,164,2454.146977
102.033234,46,2455.73814
125.002653,58,2457.104666
164.545227,75,2457.789552
121.380403,42,2458.653484
191.176348,87,2459.864454
211.14391,86,2460.836951
152.742949,75,2461.553397
49.758717,21,2462.119092
211.98247,109,2464.228232
167.160847,66,2465.609212
85.132756,36,2467.173724
46.85374,18,2467.695488
214.20006,91,2469.143709
66.018976,26,2469.731635
106.770202,38,2470.613071
92.87088,61,2472.252964
42.70793,16,2472.54369
419.671563,185,2484.605328
74.270907,500,2490.066437
32.036854,23,2491.118477
